Feature ID,m/z,Retention Time,Score_Description,Name_or_Class,SMILES,Formula,FluoroMatch DTXSID,Likely PFAS?,Mass Defect in PFAS Space?,2+_homologous_series,3+_homologous_series,Number_of_F_Fragments,FINAL DTXSID,FINAL DTXSID NOTES,CONFIRM PFAS?,Reviewed?
6005,599.9767,10.11,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS common fragment (F containing) and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",N-Ethyl--N-[2-(phosphonooxy)ethyl]perfluoroheptanesulfonamide,CCN(CCOP(O)(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H11F15NO6PS,DTXSID1070854,TRUE,TRUE,TRUE,FALSE,4,,"Fragments of CF backbone at 118.9893, 168.9889, 218.9850, 268.9839, and 418.9729. Fragmentation is exactly that of feature 5357, which is a close eluting compound. This would have to be either an adduct or compound at +73.9999 which corresponds to C2H2O3. ",YES,Yes
6039,605.9516,8.14,"Lvl 3 Schymanski: Tentative ID, possible PFAS (1+ PFAS fragment (F containing) and exact mass). Note the fragment(s) observed may have other fragment formula assignments not containing F. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C11H4F19NO4S,,FALSE,TRUE,TRUE,TRUE,1,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6057,608.9285,8.18,"Lvl 3 Schymanski: Tentative ID, possible PFAS (1+ PFAS fragment (F containing) and exact mass). Note the fragment(s) observed may have other fragment formula assignments not containing F. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C11H2F20O4S,,FALSE,TRUE,TRUE,TRUE,1,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6071,610.9231,8.31,"Lvl 3 Schymanski: Tentative ID, possible PFAS (1+ PFAS fragment (F containing) and exact mass). Note the fragment(s) observed may have other fragment formula assignments not containing F. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C11HF21O3S,,FALSE,TRUE,TRUE,TRUE,1,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6072,610.9234,5.56,"Lvl 3 Schymanski: Tentative ID, possible PFAS (1+ PFAS fragment (F containing) and exact mass). Note the fragment(s) observed may have other fragment formula assignments not containing F. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C11HF21O3S,,FALSE,TRUE,TRUE,TRUE,3,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6086,612.9528,8.39,Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series,PFCA-perfluoroalkyl_branched,OC(=O)C(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C12HF23O2,,TRUE,TRUE,TRUE,TRUE,14,DTXSID8031861,"Compared to reference spectra on AMOS, user agreed match",YES,Yes
6146,622.9765,4.88,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS common fragment (F containing) and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra","3-(Perfluorononyl)-1,2-propanediol-1-phosphate",OC(COP(O)(O)=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H8F19O5P,DTXSID20880462,TRUE,TRUE,TRUE,TRUE,4,DTXSID50881366,"No AMOS spectra for comparison. Fragment at 312.9747 and 308.9973 appear to be halfs of chemical formula, giving C6F11O2 and C6H6F8O3P respectively. Four HF losses observed at 268.9827, 224.9952, 204.9888, 254.9853. Terminal  Fragments suggest correct molecular formula for a polyfluorinated phophate-containing compound. SMILES given by FM suggests alcohol, I beleive to be ether instead. Possible SMILES is: O=P(O)(OC(F)C(F)C(F)C(F)C(F)C(F)(F)F)OCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F. Assigning DTXSID of structural isomer with alcohol as nothing exists for ether. ",YES,Yes
6154,624.9564,7.97,Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series,PFCA-unsaturated,O=C([OH])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(/F)=C(\F)C(F)(F)F,C13HF23O2,,TRUE,TRUE,TRUE,TRUE,10,,Adduct (m/z difference of 62.0004) of PFCA. ,,Yes
6166,626.9194,8.29,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS common fragment (F containing) and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C11HF21O4S,,TRUE,TRUE,TRUE,TRUE,4,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6168,626.9525,5.18,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS common fragment (F containing) and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",10:2 Fluorotelomer sulfonic acid,OS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H5F21O3S,DTXSID50892578,TRUE,TRUE,TRUE,TRUE,6,,"RT of this feature is too early to be chemical formula based on RT of other features within high-confidence homologous series. Fluorinated fragments observed at 268.9830, 246.9815, and 118.9925. Identity not imediately clear, review with additional info later.",YES,Yes
6186,630.8885,8.98,Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series,PFSA-Cl,O=S([OH])(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)[Cl],C10HClF20O4S,,TRUE,TRUE,TRUE,TRUE,20,DTXSID40892507,"Compared to reference spectra on AMOS, user agreed match",YES,Yes
6187,630.929,8.23,"Lvl 3 Schymanski: Tentative ID, possible PFAS (1+ PFAS fragment (F containing) and exact mass). Note the fragment(s) observed may have other fragment formula assignments not containing F. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",PFSA-H,O=S([OH])(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,C11H2F22O3S,,FALSE,TRUE,TRUE,TRUE,2,DTXSID301036883,No AMOS spectra for comparison. Fragment at 129.9559 corresponds to CF3O3S. Fragment at 168.9911 corresponds to C3F7. Fragment at 229.9488 corresponds to C3F6SO3. Fragment at 279.9434 corresponds to C4F8SO3. Fragment at 310.9422 corresponds to C5F9SO3. Fragment at 360.9429 corresponds to C5F11O3S. Fragment at 429.9356 corresponds to C7F14SO2. Fragment at 479.9356 corresponds to C8F16O3S. Fragment at 548.9268 corresponds to C9F19O3S. ,YES,Yes
6292,655.0678,10.66,"Lvl 3 Schymanski: Tentative ID, possible PFAS (1+ PFAS fragment (F containing) and exact mass). Note the fragment(s) observed may have other fragment formula assignments not containing F. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C17H15F19N2O3,DTXSID30892950,FALSE,TRUE,TRUE,TRUE,1,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6324,660.9204,5.88,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS fragments from standards and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",PFSA-unsaturated,O=S([OH])(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(/F)=C(\F)F,C12HF23O3S,,TRUE,TRUE,TRUE,TRUE,5,,Retention time is earlier than high confidence annotations within homologous series. This appears to be solvent front.,,Yes
6328,661.9525,5.48,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS fragments from standards and exact mass OR 1+ common PFAS fragment (F containing), and exact mass). Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",PFSM-perfluoroalkyl_sulfonamide_Me,CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H4F23NO2S,,TRUE,TRUE,FALSE,FALSE,3,,No reference spectra in AMOS. RT of feature occurs earlier than high-confidence match of feature 5357. Suspect this feature is in-source measurement of another chemical.,YES,Yes
6329,662.9496,8.83,Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series,PFCA-perfluoroalkyl_branched,OC(=O)C(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C13HF25O2,,TRUE,TRUE,TRUE,TRUE,11,DTXSID90868151,"Compared to reference spectra on AMOS, user agreed match",YES,Yes
6344,669.9434,4.95,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS common fragment (F containing) and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C12H8F19NO5S2,,TRUE,TRUE,TRUE,TRUE,5,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6366,674.9533,8.42,Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series,PFCA-unsaturated,O=C([OH])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(/F)=C(\F)C(F)(F)F,C14HF25O2,,TRUE,TRUE,TRUE,TRUE,9,,Adduct (m/z difference of 62.0004) of PFCA. ,,Yes
6375,676.9556,1.23,"Lvl 3 Schymanski: Tentative ID, possible PFAS (1+ PFAS fragment (F containing) and exact mass). Note the fragment(s) observed may have other fragment formula assignments not containing F. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",FT-PFSA,O=S([OH])(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H5F23O3S,DTXSID801009441,FALSE,TRUE,TRUE,TRUE,2,,No AMOS spectra for comparison. RT is earlier than that of high-confidence features in homologous series. ,YES,Yes
6376,676.9599,8.43,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS common fragment (F containing) and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C13H6F23O3P,,TRUE,TRUE,TRUE,TRUE,6,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6471,698.9166,9.47,Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series,PFSA-perfluoroalkyl,O=S([OH])(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),C12HF25O3S,,TRUE,TRUE,TRUE,TRUE,22,DTXSID20873011,"No AMOS spectra for comparison. SO3, SO3F peaks observed. Expert confirmed identity. ",YES,Yes
6500,712.9466,9.26,Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series,PFCA-perfluoroalkyl_branched,OC(=O)C(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C14HF27O2,,TRUE,TRUE,TRUE,TRUE,17,DTXSID3059921,"Compared to reference spectra on AMOS, user agreed match",YES,Yes
6501,712.9496,6.63,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS fragments from standards and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",PFCA-perfluoroalkyl_branched,OC(=O)C(F)(F)C(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C14HF27O2,DTXSID3059921,TRUE,TRUE,TRUE,TRUE,7,,RT of feature occurs earlier than high-confidence match of feature 6500. Suspect this feature is in-source measurement of another chemical.,YES,Yes
6547,722.9709,5.62,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS common fragment (F containing) and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",3-(Perfluoro(9-methyldecyl))-2-hydroxypropyl dihydrogen phosphate,OC(COP(O)(O)=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C14H8F23O5P,DTXSID20880528,TRUE,TRUE,TRUE,TRUE,7,DTXSID20880528,"No AMOS spectra for comparison. Fragment at 362.9700 and 358.9935 appear to be halfs of chemical formula, giving C7F13O2 and C7H6F10O3P respectively. Four HF losses observed at 338.9856, 318.9789, 274.9914, 254.9853. Terminal C2F5 observed at 118.9925. Fragments suggest correct molecular formula for a polyfluorinated phophate-containing compound. SMILES given by FM suggests alcohol, I beleive to be ether instead. Possible SMILES is: OP(=O)(OC(F)C(F)C(F)C(F)C(F)C(F)(F)C(F)(F)F)OCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F. Assigning DTXSID of structural isomer with alcohol as nothing exists for ether. ",YES,Yes
6555,724.9498,8.86,Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series,PFCA-unsaturated,O=C([OH])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(/F)=C(\F)C(F)(F)F,C15HF27O2,,TRUE,TRUE,TRUE,TRUE,13,,Adduct (m/z difference of 62.0004) of PFCA. ,,Yes
6560,726.9458,5.85,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS fragments from standards and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",FT-PFSA,O=S([OH])(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H5F25O3S,,TRUE,TRUE,TRUE,TRUE,9,,No AMOS spectra for comparison. RT is earlier than that of high-confidence features in homologous series. Fragment at 318.38905 corresponds to C6F13. Fragment at 168.9887 corresponds to C3F7 and fragment at 118.9925 corresponds to C2F5. Missing HF loss peaks observed in spectra of higher-confidence features in homologous series.,YES,Yes
6568,728.9172,5.94,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS common fragment (F containing) and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C14HClF26O2,,TRUE,TRUE,TRUE,TRUE,3,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6711,774.9465,9.26,Lvl 2 Schymanski: Confident ID (class specific dominant fragments observed along with exact mass) and 2+ in homologous series,PFCA-unsaturated,O=C([OH])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(/F)=C(\F)C(F)(F)F,C16HF29O2,,TRUE,TRUE,TRUE,TRUE,11,,Adduct (m/z difference of 62.0004) of PFCA. ,,Yes
6721,776.9528,9.26,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS common fragment (F containing) and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C15H6F27O3P,,TRUE,TRUE,TRUE,TRUE,4,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6745,790.9429,6.1,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS fragments from standards and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",PFCA-unsaturated_ether,O=C([OH])C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(/F)=C(\F)C(F)(F)F,C16HF29O3,,TRUE,TRUE,TRUE,TRUE,13,,Same annotation from FM for another feature. RT and MS2 do not align with time or fragments observed for high confidence homologous series. ,,Yes
6850,826.9391,6.42,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS fragments from standards and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",FT-PFSA,O=S([OH])(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H5F29O3S,,TRUE,TRUE,TRUE,TRUE,18,,No AMOS spectra for comparison. RT is earlier than that of high-confidence features in homologous series. Fragment at 368.9840 corresponds to C7F15. Fragment at 168.9886 corresponds to C3F7 and fragment at 218.9851 corresponds to C4F. Missing HF loss peaks observed in high-confidence features in homologous series. ,YES,Yes
6969,921.9056,7.01,"Lvl 3 Schymanski: Tentative ID, possible PFAS (1+ PFAS fragment (F containing) and exact mass). Note the fragment(s) observed may have other fragment formula assignments not containing F. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C13H2F31O11,,FALSE,TRUE,TRUE,TRUE,3,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6972,926.9321,6.97,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS common fragment (F containing) and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C18H2F34O4,,TRUE,TRUE,TRUE,TRUE,5,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
6986,942.9093,6.97,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS fragments from standards and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",PFSA-H,O=S([OH])(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(/F)=C(\F)C(F)(F)F,C18H2F34O3S,,TRUE,TRUE,TRUE,TRUE,7,,Retention time is earlier than high confidence annotationS  within homologous series.,,Yes
6987,942.9262,6.93,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS fragments from standards and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",FT-sulfonic_acid,O=S([OH])(=O)C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H5F33O4S,,TRUE,TRUE,TRUE,TRUE,11,,Retention time is later than high confidence annotation of same m/z within homologous series. ,,No
7061,1016.9096,7.62,"Lvl 3 Schymanski: Tentative ID, possible PFAS (1+ PFAS fragment (F containing) and exact mass). Note the fragment(s) observed may have other fragment formula assignments not containing F. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",,,C17H2F36O8,,FALSE,TRUE,TRUE,FALSE,3,,"FluoroMatch calls as level 3, minimal supporting information given. Downgrade to level 4.",,No
7078,1024.9303,10.2,"Lvl 3 Schymanski: Tentative ID, highly likely PFAS (1+ PFAS fragments from standards and exact mass) and 2+ in homologous series. Can be assigned a Lvl 2 after manual review of fragment evidence provided, homologous series evidence provided, EIC, and spectra",PFCA-unsaturated,O=C([OH])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(/F)=C(\F)C(F)(F)F,C21HF39O2,,TRUE,TRUE,TRUE,TRUE,4,,Adduct (m/z difference of 62.0004) of PFCA. ,,Yes
